"features"	"LV1"	"LV2"
10344	-0.00925848418476071	0.017198923505602
10345	-0.0141593882205255	0.00754897906025057
10346	-0.00234156002515556	0.0039747848071367
10347	-0.00211965501421202	-0.00188826925782301
10348	-0.00621899164026197	0.0116648310204919
10349	-0.0101280688864214	-0.00531309132743967
1035	-0.00462014608815706	-0.00611817390470023
10350	-0.00879124889408468	0.0107830113233088
10351	-0.00682719444349993	0.0131897072486073
10352	-0.00370184896568412	-0.0103520590042942
10353	-0.00399223092720393	-0.00311851803927189
10354	-0.0035873942639005	-0.00278693879638813
10355	-0.00492379297220085	-0.00454434886423559
10356	-0.00344550952712436	-0.00574153349103125
10357	-0.00360817611634812	-0.00612996183054511
10358	-0.00170039488811193	0.00526979811857916
10359	-0.00366561533150181	0.0140689739092349
1036	-0.00224037570391978	-0.00240117889623028
10360	-0.00316885640424139	0.0124946879118104
10361	-0.00883564886116503	0.0230941211673493
10362	-0.00188829987900048	0.00130016064390413
10363	-0.00280164351929054	0.00471922429007506
10364	-0.00304004252685425	-0.00881647093921141
10365	-0.00569393917152584	0.0125252268204825
10366	-0.00528762008916157	-0.0140315203517397
10367	-0.00265517897142896	-0.00610686147158573
10368	-0.00444632894271764	0.0110720140845502
10369	-0.00220390668158504	0.0032827649216862
1037	-0.00578130492866393	-0.0110114477757379
10370	-0.00287076615462862	0.0115500057326251
10371	-0.00287076615462862	0.0115500057326251
10372	-0.00411351661434319	0.0107244782914079
10373	-0.00371670362352178	0.00634054344487559
10374	-0.00647375064719481	0.0157889186854091
10375	-0.00374698599477541	0.0143268468708729
10376	-0.00675585127787218	-0.0157471354724787
10377	-0.00211965501421202	-0.00188826925782301
10378	-0.00447607393999117	-5.55601834654442e-05
10379	-0.00733389897650893	0.00648586368918384
1038	-0.00458347676548064	-0.0087563619858866
10380	-0.006093388388538	-0.0145386908825971
10381	-0.00267667761792673	0.00192826863757501
10382	-0.00181390256457681	0.00127907257471353
10383	-0.00396272385495787	0.00644245404854429
10384	-0.00382185403565282	0.00241058302421525
10385	-0.00358110174828976	-0.0100718894939302
10386	-0.00241229518304953	-0.00327434134084226
10387	-0.00287076615462862	0.0115500057326251
10388	-0.00287076615462862	0.0115500057326251
10389	-0.00287076615462862	0.0115500057326251
1039	-0.00373049596893584	-0.00388052072246136
10390	-0.00287076615462862	0.0115500057326251
10391	-0.00183595801968405	0.00317733761043949
10392	-0.00411351661434319	0.0107244782914079
10393	-0.00411351661434319	0.0107244782914079
10394	-0.00220066298742015	-0.00351495018395179
10395	-0.00406182256977263	0.00911212603564987
10396	-0.00528900415847991	0.00277565582159175
10397	-0.00559238628832531	0.00875235654076996
10398	-0.0059313122340043	0.014146054384472
10399	-0.0019591582568045	-0.0025316496817862
104	-0.00349514306209733	-0.00190550362053357
1040	-0.00330800467687911	-0.00346108542302182
10400	-0.0053771141700956	0.00771521396158863
10401	-0.00108628579489762	-0.000393668190680307
10402	-0.0037741910762071	0.0107307907281563
10403	-0.00822072090139963	0.000268595652017743
10404	-0.00751235812724631	0.0134823471544127
10405	-0.00552813418618915	-0.0128462213708903
10406	-0.00424360378997415	-0.0096692771883912
10407	-0.00220066298742015	-0.00351495018395179
10408	-0.00546175603846145	0.00645766885109648
10409	-0.00220066298742015	-0.00351495018395179
1041	-0.00385243740732335	-0.00400158012578104
10410	-0.00236769472951731	-0.00442404902272165
10411	-0.00128434228007395	-2.43779695072675e-05
10412	-0.00278709658300917	0.00179979749284828
10413	-0.00300430870872015	0.00182361684752889
10414	-0.00540298862702201	0.00840596234427344
10415	-0.00547686036224121	-0.0131199212448398
10416	-0.00302910275661154	0.012051792578724
10417	-0.0037741910762071	0.0107307907281563
10418	-0.0037741910762071	0.0107307907281563
10419	-0.00224214741034482	0.00302740537356069
1042	-0.00191333165662223	-0.00189949201654724
10420	-0.00436882486228324	-0.0109759509729792
10421	-0.00411351661434319	0.0107244782914079
10422	-0.00220066298742015	-0.00351495018395179
10423	-0.00220066298742015	-0.00351495018395179
10424	-0.00220066298742015	-0.00351495018395179
10425	-0.00220066298742015	-0.00351495018395179
10426	-0.00220066298742015	-0.00351495018395179
10427	-0.00298099850224833	0.0118993446811529
10428	-0.00192954108155982	0.00193374155490237
10429	-0.00248780878159879	-0.00044543571360463
1043	-0.00557128507729092	0.00176769880921655
10430	-0.00254807696881109	-0.00282714547752927
10431	-0.00170039488811193	0.00526979811857916
10432	-0.00161406986819826	-0.000803779735487565
10433	-0.00368054670381612	0.00224278545712607
10434	-0.0037741910762071	0.0107307907281563
10435	-0.0037741910762071	0.0107307907281563
10436	-0.00304004252685425	-0.00881647093921141
10437	-0.0079457369131888	0.00417141236873224
10438	-0.00411351661434319	0.0107244782914079
10439	-0.00128434228007395	-2.43779695072675e-05
1044	-0.00231117582731753	-0.00303970506652993
10440	-0.00255924425853405	-0.00365291327054359
10441	-0.00522491195197803	0.00357377098638787
10442	-0.00566340384766949	-0.00442462466705027
10443	-0.00265565898481476	-0.00383306465165729
10444	-0.00198017276155258	0.00137332010810173
10445	-0.00231117582731753	-0.00303970506652993
10446	-0.00402110692823182	0.00222436870152726
10447	-0.00236769472951731	-0.00442404902272165
10448	-0.00236769472951731	-0.00442404902272165
10449	-0.00272307238845858	0.00478222578462299
1045	-0.00231117582731753	-0.00303970506652993
10450	-0.00341827468363254	-0.00575416706200695
10451	-0.00422873264299228	-0.00677236036971136
10452	-0.00170039488811193	0.00526979811857916
10453	-0.00170039488811193	0.00526979811857916
10454	-0.00223420783817563	0.00103636885659105
10455	-0.00223420783817563	0.00103636885659105
10456	-0.0037741910762071	0.0107307907281563
10457	-0.0018741700515188	-0.00237284881026771
10458	-0.0018741700515188	-0.00237284881026771
10459	-0.0018741700515188	-0.00237284881026771
1046	-0.00355891792859937	-0.00371018375202242
10460	-0.0018741700515188	-0.00237284881026771
10461	-0.0018741700515188	-0.00237284881026771
10462	-0.00304004252685425	-0.00881647093921141
10463	-0.00304004252685425	-0.00881647093921141
10464	-0.00565048839708542	-0.0148732685910831
10465	-0.00449560107097586	-0.0115239632906587
10466	-0.00357421220804801	0.00467173503469554
10467	-0.0042177682003251	0.0116049811820674
10468	-0.00494493824384812	0.00877834951346585
10469	-0.00508149848705384	-0.0132231327912761
1047	-0.00632701293918137	-0.00743073068629868
10470	-0.0022275572868977	0.00439001294220953
10471	-0.00223420783817563	0.00103636885659105
10472	-0.0037741910762071	0.0107307907281563
10473	-0.0037741910762071	0.0107307907281563
10474	-0.00287076615462862	0.0115500057326251
10475	-0.00287076615462862	0.0115500057326251
10476	-0.00245490445276983	-0.0034579538401882
10477	-0.00359955945283466	-0.00766473387085731
10478	-0.00650473502394131	0.0018873087026323
10479	-0.00245527072434045	0.00778103443964696
1048	-0.00243963311093528	0.00145168297435026
10480	-0.0037741910762071	0.0107307907281563
10481	-0.00334582321916635	0.00426945898872456
10482	-0.0018741700515188	-0.00237284881026771
10483	-0.00222754956493922	-0.00303314013562627
10484	-0.00216832159450514	-0.000210634026885279
10485	-0.00216832159450514	-0.000210634026885279
10486	-0.00216832159450514	-0.000210634026885279
10487	-0.00216832159450514	-0.000210634026885279
10488	-0.00216832159450514	-0.000210634026885279
10489	-0.00236769472951731	-0.00442404902272165
1049	-0.00243963311093528	0.00145168297435026
10490	-0.00236769472951731	-0.00442404902272165
10491	-0.00236769472951731	-0.00442404902272165
10492	-0.00236769472951731	-0.00442404902272165
10493	-0.00379165292991651	0.00256400027270898
10494	-0.00612986246522842	-0.0127861589863317
10495	-0.00281805779862412	-0.00232765667227627
10496	-0.00281805779862412	-0.00232765667227627
10497	-0.00281805779862412	-0.00232765667227627
10498	-0.00281805779862412	-0.00232765667227627
10499	-0.00281805779862412	-0.00232765667227627
105	-0.0046926577271279	-0.0088388218050249
1050	-0.00612662498627376	-0.00784673791082441
10500	-0.00281805779862412	-0.00232765667227627
10501	-0.00281805779862412	-0.00232765667227627
10502	-0.00281805779862412	-0.00232765667227627
10503	-0.00475633077096084	-0.00871834884486042
10504	-0.00373874054144099	-0.00307314367096474
10505	-0.00142726736895671	-0.000628746714932567
10506	-0.00370086661626372	-0.00304247673490099
10507	-0.000873264176895057	0.000102942165147527
10508	-0.00197568055369027	0.00142950452564341
10509	-0.00300982774885151	-0.0059573857923511
1051	-0.00247778005573257	-0.00547690782503366
10510	-0.00274460976923348	0.00198195391764453
10511	-0.00274460976923348	0.00198195391764453
10512	-0.00344401853118422	-0.00975381559836248
10513	-0.00281805779862412	-0.00232765667227627
10514	-0.00501158263025504	0.00349854444477593
10515	-0.00305371785949516	0.00304749078022671
10516	-0.0016496077509681	0.00134679024838971
10517	-0.00287076615462862	0.0115500057326251
10518	-0.00287076615462862	0.0115500057326251
10519	-0.00287076615462862	0.0115500057326251
1052	-0.00247778005573257	-0.00547690782503366
10520	-0.00287076615462862	0.0115500057326251
10521	-0.00287076615462862	0.0115500057326251
10522	-0.00410553243244472	0.00204233434162186
10523	-0.00158076318945979	-0.000861420793670784
10524	-0.00245527072434045	0.00778103443964696
10525	-0.00508548133409321	-0.007541006929263
10526	-0.004777151211211	0.00340034758839263
10527	-0.0039098816235124	0.0027867054320006
10528	-0.00261320469130532	0.0018990150714236
10529	-0.00261320469130532	0.0018990150714236
1053	-0.00710974595460811	-0.00656678396546211
10530	-0.00261320469130532	0.0018990150714236
10531	-0.00261320469130532	0.0018990150714236
10532	-0.00261320469130532	0.0018990150714236
10533	-0.00261320469130532	0.0018990150714236
10534	-0.00261320469130532	0.0018990150714236
10535	-0.00261320469130532	0.0018990150714236
10536	-0.00389600870772809	0.00279350258842156
10537	-0.0047434967699476	0.00337096366986176
10538	-0.00432676313845426	0.00311159220001085
10539	-0.00323266393995221	0.00232553447363816
1054	-0.00316402681335229	-0.005750241209602
10540	-0.00317083928798105	0.00228296603405401
10541	-0.00314975497592996	0.00226844874628766
10542	-0.00392079120732615	0.0028237239355793
10543	-0.00261081550395292	-0.00605786963193023
10544	-0.00188829987900048	0.00130016064390413
10545	-0.00188829987900048	0.00130016064390413
10546	-0.00188829987900048	0.00130016064390413
10547	-0.00188829987900048	0.00130016064390413
10548	-0.00188829987900048	0.00130016064390413
10549	-0.00188829987900048	0.00130016064390413
1055	-0.00798235226297776	-0.0155206586562136
10550	-0.00287076615462862	0.0115500057326251
10551	-0.00661541847107906	0.00450316766808262
10552	-0.00411351661434319	0.0107244782914079
10553	-0.00423440604115754	0.00304519895165957
10554	-0.00421568655544376	0.003031539710866
10555	-0.00236769472951731	-0.00442404902272165
10556	-0.00486777931685697	0.00352710189885699
10557	-0.0028837527094738	-0.00240020543191208
