"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"2348_451.12_2.8",2348,451.123780098475,2.8316011,"C21H22O11"
"2349_473.11_2.8",2349,473.105702204517,2.8316011,"C21H22O11"
"235_277.03_0.6",235,277.034645144134,0.61907583,"C13H8O7"
"2350_207.14_2.8",2350,207.138284404179,2.8319547,"C13H20O3"
"2351_178.67_2.8",2351,178.669490691039,2.8320735,NA
"2352_262.25_2.8",2352,262.253095735436,2.8320735,"C18H28"
"2353_180.18_2.8",2353,180.175019985252,2.8323636,"C12H23NO"
"2354_403.33_2.8",2354,403.33241044598,2.8340988,"C19H39BN2O5"
"2355_219.1_2.8",2355,219.101952258263,2.8364599,"C13H16O4"
"2356_540.24_2.8",2356,540.244456904975,2.837873,"C26H37NO11"
"2357_308.2_2.8",2357,308.204099621493,2.8379283,"C14H26O6"
"2358_328.3_2.8",2358,328.299989335028,2.8399525,"C23H39NO"
"2359_356.33_2.8",2359,356.330876329287,2.8399525,"C25H38"
"236_189.04_0.6",236,189.039745715722,0.619661,"C7H10O7"
"2360_484.24_2.8",2360,484.244201152364,2.8415759,"C26H30N2O6"
"2361_366.21_2.8",2361,366.212618542932,2.8417077,"C16H28O8"
"2362_394.24_2.8",2362,394.243618119461,2.8417077,"C18H32O8"
"2363_763.17_2.8",2363,763.173840596133,2.8421838,"C34H34O20"
"2364_300.16_2.8",2364,300.159981631773,2.8443522,"C18H18O3"
"2365_1594.25_2.8",2365,1594.2514297786,2.844827,"C70H64Cl3N7O28"
"2366_458.22_2.8",2366,458.223489126051,2.8454418,"C19H33N5O9"
"2367_133.03_2.8",2367,133.028582382567,2.845636,"C8H6O3"
"2368_139.04_2.8",2368,139.039085443705,2.845636,"C7H8O4"
"2369_149.06_2.8",2369,149.059908065912,2.845636,"C9H10O3"
"237_150.06_0.6",237,150.058624489434,0.6205388,"C5H8O2S"
"2370_151.04_2.8",2370,151.039147163748,2.845636,"C8H8O4"
"2371_165.05_2.8",2371,165.054808791625,2.845636,"C9H10O4"
"2372_167.07_2.8",2372,167.070373216407,2.845636,"C9H12O4"
"2373_206.08_2.8",2373,206.081368757069,2.845636,"C11H13NO4"
"2374_227.09_2.8",2374,227.091461947547,2.845636,"C11H14O5"
"2375_389.14_2.8",2375,389.143966375186,2.845636,"C17H24O10"
"2376_284.13_2.8",2376,284.128630095067,2.8472505,"C17H14O3"
"2377_371.17_2.8",2377,371.167957198049,2.8473406,"C14H24N6O7"
"2378_619.09_2.8",2378,619.093295877001,2.847388,"C27H24O18"
"2379_1606.25_2.8",2379,1606.24889750573,2.8474584,NA
"238_154.12_0.6",238,154.122928940604,0.6239726,"C9H12O"
"2380_806.14_2.8",2380,806.141219311776,2.8477383,"C34H28O22"
"2381_425.09_2.8",2381,425.086439977739,2.8492167,"C22H18O10"
"2382_433.11_2.8",2382,433.113277254574,2.8492465,"C21H20O10"
"2383_565.15_2.8",2383,565.154378434141,2.8492465,"C26H28O14"
"2384_482.23_2.8",2384,482.229679551139,2.8494737,"C26H28N2O6"
"2385_572.27_2.9",2385,572.271637874674,2.8501444,"C27H41NO12"
"2386_577.23_2.9",2386,577.226920413759,2.8501444,"C27H38O12"
"2387_575.12_2.9",2387,575.11845833756,2.8512611,"C30H24O13"
"2388_406.17_2.9",2388,406.171033120123,2.8535483,"C17H24O10"
"2389_411.13_2.9",2389,411.126071159883,2.8535483,"C17H24O10"
"239_174.15_0.6",239,174.149201033714,0.6243465,"C9H16O2"
"2390_427.1_2.9",2390,427.100712712989,2.8535483,"C17H24O10"
"2391_429.14_2.9",2391,429.137159406405,2.8535483,"C17H26O11"
"2392_794.31_2.9",2392,794.307922321844,2.8535483,"C42H49N3O10"
"2393_799.26_2.9",2393,799.263204326548,2.8535483,"C34H48O20"
"2394_137.06_2.9",2394,137.059915200178,2.8539276,"C8H10O3"
"2395_233.08_2.9",2395,233.081292034358,2.8539262,"C13H14O5"
"2396_554.22_2.9",2396,554.223481419833,2.853927,"C26H32O12"
"2397_559.18_2.9",2397,559.178580444469,2.853927,"C26H32O12"
"2398_514.23_2.9",2398,514.228422384829,2.8545177,"C24H35NO11"
"2399_519.18_2.9",2399,519.18361565128,2.8545177,"C24H32O11"
"24_308.13_0.4",24,308.133913652954,0.42247605,"C12H18O8"
"240_393.98_0.6",240,393.982757853914,0.6293901,"C10H13NO11S"
"2400_269.18_2.9",2400,269.175013023903,2.854566,"C15H24O4"
"2401_471.22_2.9",2401,471.220318123527,2.854566,"C21H36O10"
"2402_292.19_2.9",2402,292.191029386807,2.8553302,"C17H22O3"
"2403_381.23_2.9",2403,381.233077977788,2.8595996,"C21H28BN3O3"
"2404_371.15_2.9",2404,371.147164827907,2.8612857,"C13H30N2O7P2"
"2405_169.12_2.9",2405,169.122410183766,2.8625135,"C10H16O2"
"2406_353.16_2.9",2406,353.156891649169,2.8625135,"C14H22N6O6"
"2407_209.13_2.9",2407,209.132726124496,2.8635733,"C16H18O"
"2408_223.15_2.9",2408,223.148384042897,2.8635733,"C17H20O"
"2409_237.16_2.9",2409,237.163940222328,2.8635733,"C18H22O"
"241_1013.32_0.6",241,1013.31865493425,0.6296854,"C36H62O31"
"2410_251.18_2.9",2410,251.179603171213,2.8635733,"C19H24O"
"2411_265.2_2.9",2411,265.195268916258,2.8635733,"C20H26O"
"2412_339.27_2.9",2412,339.269241900301,2.8635733,"C24H34O"
"2413_366.32_2.9",2413,366.315759644938,2.8635733,"C26H41NO"
"2414_193.18_2.9",2414,193.183038639754,2.8655343,"C13H24NO"
"2415_385.36_2.9",2415,385.358184727313,2.8655343,"C26H46N2O"
"2416_370.31_2.9",2416,370.31092387098,2.8655827,"C25H36O"
"2417_209.08_2.9",2417,209.081124319175,2.865619,"C11H14O5"
"2418_621.22_2.9",2418,621.216529264181,2.8657675,"C28H38O14"
"2419_579.17_2.9",2419,579.170743969967,2.8668082,"C27H30O14"
"242_428.98_0.6",242,428.978466163327,0.6303203,NA
"2420_364.2_2.9",2420,364.196708209457,2.8673074,"C16H26O8"
"2421_454.23_2.9",2421,454.234232775586,2.867717,"C25H28N2O5"
"2422_449.07_2.9",2422,449.072405961072,2.8679645,"C20H18O13"
"2423_153.13_2.9",2423,153.127581199812,2.868057,"C10H18O2"
"2424_187.18_2.9",2424,187.182866938901,2.868252,NA
"2425_373.36_2.9",2425,373.357980408862,2.868252,"C25H46N2O"
"2426_413.18_2.9",2426,413.178262646914,2.8682506,"C16H21N5O7"
"2427_297.17_2.9",2427,297.169963265744,2.8691733,"C16H26O6"
"2428_315.18_2.9",2428,315.180513328006,2.8691733,"C16H26O6"
"2429_279.21_2.9",2429,279.211029044401,2.869477,"C21H28O"
"243_437.97_0.6",243,437.973137497808,0.63066405,NA
"2430_193.05_2.9",2430,193.050069147845,2.871475,"C10H10O5"
"2431_149.1_2.9",2431,149.096430847006,2.8719335,"C10H14O2"
"2432_391.33_2.9",2432,391.33187187332,2.8734176,"C24H42N2O2"
"2433_301.03_2.9",2433,301.034937547732,2.8740418,"C15H10O8"
"2434_172.13_2.9",2434,172.133617848113,2.8747423,"C9H14O2"
"2435_177.06_2.9",2435,177.05526174306,2.8756697,"C10H10O4"
"2436_401.35_2.9",2436,401.352795130256,2.8761265,"C26H46N2O2"
"2437_135.12_2.9",2437,135.11707562212,2.8789423,"C10H16O"
"2438_194.17_2.9",2438,194.172533986956,2.8790884,NA
"2439_567.25_2.9",2439,567.249151730438,2.8791876,"C20H40N4O13"
"244_210.06_0.6",244,210.061151077726,0.6306957,"C6H8O7"
"2440_273.08_2.9",2440,273.076169833583,2.8796437,"C15H14O6"
"2441_303.05_2.9",2441,303.050147121102,2.8800867,"C15H12O8"
"2442_577.13_2.9",2442,577.134111034117,2.8809144,"C30H26O13"
"2443_633.14_2.9",2443,633.143273461002,2.8811917,"C27H30O16"
"2444_383.34_2.9",2444,383.342246457483,2.8813765,"C26H44N2O"
"2445_455.23_2.9",2445,455.227082226438,2.882194,"C24H30N4O5"
"2446_317.03_2.9",2446,317.029613790652,2.8831897,"C15H10O9"
"2447_169.65_2.9",2447,169.646041727419,2.8837235,NA
"2448_611.16_2.9",2448,611.160798718158,2.8840573,"C27H32O17"
"2449_192.18_2.9",2449,192.175103879883,2.8856974,"C13H18"
"245_215.02_0.6",245,215.01649548066,0.6309762,NA
"2450_321.26_2.9",2450,321.257953411118,2.8856974,"C24H34O"
"2451_338.28_2.9",2451,338.284356225854,2.8856974,"C24H37NO"
"2452_211.15_2.9",2452,211.148401090611,2.8866389,"C16H20O"
"2453_465.1_2.9",2453,465.10323942993,2.887614,"C21H22O13"
"2454_626.17_2.9",2454,626.172378433509,2.887846,"C27H28O16"
"2455_356.3_2.9",2455,356.295099552675,2.8896291,"C24H34O"
"2456_473.21_2.9",2456,473.213858071655,2.8905313,"C21H29NO10"
"2457_181.05_2.9",2457,181.049779302472,2.8911307,"C9H10O5"
"2458_328.16_2.9",2458,328.157931036667,2.8915575,"C16H22O4S"
"2459_167.11_2.9",2459,167.106842071295,2.891626,"C10H16O3"
"246_242.98_0.6",246,242.982810318692,0.631126,"C7H8N2O3Se"
"2460_256.07_2.9",2460,256.073825571401,2.8919153,NA
"2461_355.17_2.9",2461,355.173011640003,2.892142,"C14H24N6O6"
"2462_545.2_2.9",2462,545.199483635515,2.892595,"C28H34O12"
"2463_540.24_2.9",2463,540.24421789148,2.8926933,"C26H37NO11"
"2464_591.21_2.9",2464,591.205098815986,2.8933718,"C27H36O13"
"2465_451.09_2.9",2465,451.087396917049,2.8939922,"C20H18O12"
"2466_131.05_2.9",2466,131.049346569826,2.8942113,"C9H8O2"
"2467_460.18_2.9",2467,460.181387552216,2.8942113,"C20H26O11"
"2468_465.14_2.9",2468,465.13679868424,2.8942113,"C20H26O11"
"2469_615.4_2.9",2469,615.401000724965,2.8948653,"C32H58N2O7S"
"247_139_0.6",247,139.002758424412,0.6313575,"C6H4O5"
"2470_291.16_2.9",2470,291.156894133326,2.8950596,"C15H24O4"
"2471_448.22_2.9",2471,448.217868680098,2.8958783,"C20H30O10"
"2472_279.17_2.9",2472,279.170446023006,2.8973489,"C15H22N2O3"
"2473_201.18_2.9",2473,201.1801996015,2.8997605,"C13H22BNO"
"2474_225.16_2.9",2474,225.163995256592,2.899764,"C17H22O"
"2475_369.15_2.9",2475,369.152232209506,2.899995,"C14H22N6O7"
"2476_473.07_2.9",2476,473.070041552854,2.9004412,"C20H18O12"
"2477_177.05_2.9",2477,177.054975265444,2.9005687,"C10H10O4"
"2478_484.24_2.9",2478,484.244637949228,2.9005504,"C26H30N2O6"
"2479_331.14_2.9",2479,331.136527222416,2.900906,"C13H24O8"
"248_140.03_0.6",248,140.034408168676,0.63206404,"C6H5NO3"
"2480_163.04_2.9",2480,163.039140778971,2.9009469,"C9H8O4"
"2481_300.16_2.9",2481,300.159963741086,2.9012556,"C18H18O3"
"2482_286.19_2.9",2482,286.19094274267,2.9014525,"C15H25N3O"
"2483_219.1_2.9",2483,219.101865593002,2.9017162,"C13H16O4"
"2484_571.37_2.9",2484,571.374171805432,2.9034176,"C33H52N2O7"
"2485_867.21_2.9",2485,867.21339880346,2.9037921,"C45H40O19"
"2486_195.07_2.9",2486,195.065390489544,2.905122,"C10H12O5"
"2487_387.34_2.9",2487,387.337024306824,2.9053853,"C25H44N2O2"
"2488_350.22_2.9",2488,350.217771690603,2.906157,"C16H28O7"
"2489_308.2_2.9",2489,308.203994308462,2.906481,"C14H26O6"
"249_254.09_0.6",249,254.087233111326,0.63633835,"C8H12O8"
"2490_566.24_2.9",2490,566.244115535304,2.907442,"C20H32N6O12"
"2491_176.65_2.9",2491,176.653895453936,2.9080782,NA
"2492_571.2_2.9",2492,571.199547430752,2.9126372,"C24H36O14"
"2493_293.2_2.9",2493,293.198583886354,2.9130857,"C14H28O6"
"2494_438.24_2.9",2494,438.239541641613,2.9135878,"C25H28N2O4"
"2495_347.11_2.9",2495,347.110458995885,2.9148562,"C16H20O7"
"2496_371.34_2.9",2496,371.342138944192,2.915241,"C25H44N2O"
"2497_227.18_2.9",2497,227.179606858161,2.9155118,"C17H24O"
"2498_239.18_2.9",2498,239.179594887955,2.9155118,"C18H24O"
"2499_253.2_2.9",2499,253.195274639188,2.9155118,"C19H26O"
"25_279.05_0.4",25,279.047731502348,0.42263275,NA
"250_259.04_0.6",250,259.042706397664,0.63633835,"C8H12O8"
"2500_177.66_2.9",2500,177.661715779398,2.9172087,NA
"2501_186.17_2.9",2501,186.17497880988,2.9172087,NA
"2502_232.21_2.9",2502,232.206202549564,2.9172087,"C16H27NO"
"2503_445.38_2.9",2503,445.379386518107,2.9172041,"C28H45NO2"
"2504_482.26_2.9",2504,482.260522079245,2.9175823,"C21H36O11"
"2505_272.24_2.9",2505,272.237439171661,2.9181373,"C19H31NO"
"2506_611.1_2.9",2506,611.104983028291,2.9181404,"C29H22O15"
"2507_355.17_2.9",2507,355.172813058724,2.918448,"C18H28O8"
"2508_193.68_2.9",2508,193.684494220458,2.9186895,NA
"2509_340.3_2.9",2509,340.300528395922,2.9191732,"C24H39NO"
"251_215.14_0.6",251,215.139368195701,0.6367497,"C10H20N2O4"
"2510_354.32_2.9",2510,354.315655901938,2.919178,"C25H41NO"
"2511_269.17_2.9",2511,269.17498307174,2.9191885,"C15H24O4"
"2512_471.22_2.9",2512,471.220273292923,2.9191885,"C19H32N6O9"
"2513_223.19_2.9",2513,223.193330696643,2.9193332,"C14H21O"
"2514_484.27_2.9",2514,484.274933366556,2.9193182,"C22H34N4O7"
"2515_508.29_2.9",2515,508.29096561325,2.9209468,"C27H38O8"
"2516_712.22_2.9",2516,712.223788036551,2.9213028,"C35H34O15"
"2517_153.05_2.9",2517,153.054841510092,2.9220562,"C8H10O4"
"2518_379.1_2.9",2518,379.100006419798,2.9220562,"C16H20O9"
"2519_201.16_2.9",2519,201.164220734772,2.9250958,"C15H22O"
"252_188.09_0.6",252,188.091986438501,0.6372215,"C8H10O4"
"2520_378.25_2.9",2520,378.249012495348,2.926345,"C17H33N5O3"
"2521_799.06_2.9",2521,799.06223667389,2.926345,"C20H34N2O25S3"
"2522_986.11_2.9",2522,986.111214389279,2.926345,"C41H28O28"
"2523_319.05_2.9",2523,319.045038897507,2.9268558,"C15H12O9"
"2524_323.27_2.9",2524,323.273572145019,2.9270716,"C24H36O"
"2525_233.15_2.9",2525,233.153923956333,2.9271822,"C15H22O3"
"2526_251.16_2.9",2526,251.164451591458,2.9271822,"C15H22O3"
"2527_487.22_2.9",2527,487.215497178141,2.9280944,"C21H36O11"
"2528_651.06_2.9",2528,651.062282910542,2.9293935,"C25H24O18"
"2529_186.68_2.9",2529,186.676646740317,2.9301767,NA
"253_316.14_0.6",253,316.139252229449,0.6373267,"C14H18O7"
"2530_271.19_2.9",2530,271.185696013903,2.9303555,"C14H28N2O2S"
"2531_541.36_2.9",2531,541.363873527328,2.9303555,"C35H50O3"
"2532_246.22_2.9",2532,246.221874311837,2.9312694,"C17H29NO"
"2533_184.67_2.9",2533,184.669645573069,2.9338953,NA
"2534_1108.15_2.9",2534,1108.15079572886,2.934284,NA
"2535_262.25_2.9",2535,262.253143591277,2.9344394,"C18H33NO"
"2536_328.3_2.9",2536,328.299958783738,2.9344394,"C23H39NO"
"2537_370.35_2.9",2537,370.347021738956,2.9344394,"C26H40"
"2538_623.27_2.9",2538,623.271365565715,2.9345,"C32H35N3O9"
"2539_147.04_2.9",2539,147.044275897509,2.9356525,"C9H8O3"
"254_174.11_0.6",254,174.11274657873,0.63955885,"C8H12O3"
"2540_619.13_2.9",2540,619.128608601081,2.9361713,"C26H28O16"
"2541_333.17_2.9",2541,333.16805224568,2.9384708,"C15H17N5O3"
"2542_385.36_2.9",2542,385.357632746931,2.9388921,"C26H46N2O"
"2543_433.11_2.9",2543,433.113179970945,2.939961,"C21H20O10"
"2544_319.04_2.9",2544,319.044582919,2.9400017,"C15H12O9"
"2545_193.18_2.9",2545,193.182891046883,2.942847,"C13H24NO"
"2546_368.33_2.9",2546,368.331408351565,2.942847,"C26H43NO"
"2547_597.15_2.9",2547,597.145934566519,2.944088,"C26H28O16"
"2548_216.19_2.9",2548,216.185513250446,2.9446044,NA
"2549_385.18_2.9",2549,385.183260296515,2.9462798,"C17H30O8"
"255_210.1_0.6",255,210.097335664512,0.6408321,"C7H12O6"
"2550_373.36_2.9",2550,373.358286417952,2.947468,"C25H46N2O"
"2551_951.18_2.9",2551,951.179377274576,2.9478807,"C42H40O24"
"2552_457.11_3",2552,457.110670004496,2.9502895,"C21H22O10"
"2553_429.21_3",2553,429.210091965274,2.9505918,"C19H34O9"
"2554_273.08_3",2554,273.075736401531,2.9521017,"C15H14O6"
"2555_579.15_3",2555,579.149387709054,2.952443,"C30H28O13"
"2556_435.13_3",2556,435.128980979745,2.9538639,"C21H22O10"
"2557_300.21_3",2557,300.206829113616,2.954174,"C12H25BN4O4"
"2558_343.17_3",2558,343.172937043981,2.9585185,"C13H24N6O6"
"2559_309.1_3",2559,309.097073091155,2.9597435,"C15H18O8"
"256_196.13_0.6",256,196.133457938623,0.6432885,"C8H15FO3"
"2560_342.32_3",2560,342.315898942734,2.9600618,"C24H41NO"
"2561_658_3",2561,658.004466725551,2.9622712,NA
"2562_301.03_3",2562,301.034881518375,2.962686,"C15H10O8"
"2563_374.14_3",2563,374.144587090778,2.9641328,"C16H20O9"
"2564_185.68_3",2564,185.677395463217,2.9659371,NA
"2565_286.14_3",2565,286.143880654447,2.9668787,"C17H16O3"
"2566_181.05_3",2566,181.049705966726,2.9684405,"C9H10O5"
"2567_192.18_3",2567,192.175202202557,2.9699385,"C13H23NO"
"2568_187.18_3",2568,187.182862467145,2.9704447,NA
"2569_211.1_3",2569,211.096704480985,2.9707065,"C11H16O5"
"257_342.19_0.6",257,342.19118159548,0.6432885,"C17H24O6"
"2570_199.99_3",2570,199.988266214378,2.9719687,"C5H7N3OSe"
"2571_438.24_3",2571,438.239326653973,2.972131,"C25H28N2O4"
"2572_785.08_3",2572,785.083497219062,2.9741676,"C34H24O22"
"2573_163.08_3",2573,163.075484242014,2.9748847,"C10H12O3"
"2574_571.16_3",2574,571.15511228474,2.9749408,"C27H23NO12"
"2575_487.09_3",2575,487.085055978789,2.9751003,"C21H20O12"
"2576_315.2_3",2576,315.196173602334,2.9757018,"C20H26O3"
"2577_526.3_3",2577,526.301368860208,2.9757981,"C27H40O9"
"2578_453.26_3",2578,453.262061021581,2.976202,"C24H38N4O2"
"2579_189.09_3",2579,189.091337011677,2.976333,"C12H14O3"
"258_256.13_0.6",258,256.129104405545,0.644419,"C11H14N2O4"
"2580_579.17_3",2580,579.170704552438,2.976908,"C27H30O14"
"2581_287.06_3",2581,287.055231860696,2.9771254,"C15H12O7"
"2582_465.1_3",2582,465.103207226028,2.9776413,"C21H22O13"
"2583_303.05_3",2583,303.050154260577,2.9780495,"C15H12O8"
"2584_273.04_3",2584,273.039265526893,2.9785242,"C14H10O7"
"2585_494.09_3",2585,494.092762757577,2.9785242,"C19H22ClN3O9"
"2586_479.08_3",2586,479.08207464928,2.9786758,"C21H18O13"
"2587_501.06_3",2587,501.064032790533,2.979345,"C21H18O13"
"2588_570.25_3",2588,570.254542508667,2.9796069,"C26H34F3N5O6"
"2589_449.11_3",2589,449.108121437329,2.9802618,"C21H22O12"
"259_154.09_0.6",259,154.086424379141,0.6463958,"C8H8O2"
"2590_741.22_3",2590,741.223185124315,2.9802618,"C33H40O19"
"2591_565.16_3",2591,565.155154762159,2.980908,"C26H28O14"
"2592_972.13_3",2592,972.131798643755,2.9820926,NA
"2593_387.14_3",2593,387.141624108636,2.9821663,"C19H24O7"
"2594_293.2_3",2594,293.198794474626,2.9822745,"C15H26N4O3"
"2595_585.39_3",2595,585.389712580364,2.9842525,"C34H54N2O7"
"2596_523.11_3",2596,523.10861128536,2.985071,"C23H24O15"
"2597_249.11_3",2597,249.112313388058,2.985254,"C14H18O5"
"2598_468.25_3",2598,468.249511803089,2.9853978,"C26H30N2O5"
"2599_517.1_3",2599,517.095265284299,2.9854636,"C22H22O13"
"26_258.11_0.4",26,258.110291074591,0.42266068,"C8H20NO6P"
"260_274.1_0.6",260,274.104182178184,0.6488883,"C10H12N2O6"
"2600_353.16_3",2600,353.157497075123,2.9857657,"C14H22N6O6"
"2601_233.12_3",2601,233.117305148497,2.9858012,"C14H18O4"
"2602_177.06_3",2602,177.05539065311,2.9864538,"C10H10O4"
"2603_381.1_3",2603,381.097160901689,2.9864397,"C21H18O8"
"2604_263.13_3",2604,263.12784690445,2.988899,"C15H18O4"
"2605_443.19_3",2605,443.191270486525,2.988899,"C21H30O10"
"2606_465.17_3",2606,465.173257525218,2.988899,"C21H30O10"
"2607_482.26_3",2607,482.260033812118,2.9892778,"C21H36O11"
"2608_167.11_3",2608,167.106804706868,2.990208,"C10H16O3"
"2609_364.2_3",2609,364.196560628705,2.990208,"C16H26O8"
"261_229.16_0.6",261,229.155054010527,0.64900523,"C11H17NO3"
"2610_325.09_3",2610,325.091933140052,2.990695,"C15H18O9"
"2611_495.11_3",2611,495.113282601345,2.990849,"C22H22O13"
"2612_575.21_3",2612,575.20976823747,2.991024,"C27H36O12"
"2613_369.15_3",2613,369.152114093289,2.9931111,"C14H22N6O7"
"2614_333.06_3",2614,333.060643327639,2.993385,"C16H14O9"
"2615_538.23_3",2615,538.228793226345,2.9935508,"C26H32O11"
"2616_278.19_3",2616,278.193629868559,2.9941049,NA
"2617_533.14_3",2617,533.144433090129,2.9943502,"C29H24O10"
"2618_165.09_3",2618,165.091359602894,2.995014,"C10H14O3"
