formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C43H74O18	[M - H2O + H]+	C43H73O17+	0.425	0.314	40.754	40.754	0.000	14	0.800	-0.186	1.527	-20911.031		861.480	534	8.901	712796791288887894	712762743870758372	10099	
1	C25H40O3	[M - H2O + H]+	C25H39O2+	1.000	0.500	190.878	187.121	3.757	52	0.962	-0.400	1.011	-48506.443		371.295	534	8.903	712796496865517102	712762743887535592	10100	
1	C24H39BN4O3	[M + H3N + H]+	C24H43BN5O3+	0.345	0.333	52.396	52.396	0.000	30	0.745	-3.174	3.836	4.313		459.351	534	8.904	712796573046662823	712762743908507116	10101	
1	C25H42O10	[M - H2O + H]+	C25H41O9+	0.610	0.256	11.046	6.290	4.756	1	0.006	-2.030	2.030	-37115.139		485.274	534	8.906	712796489907166514	712762744034336260	10107	
1	C20H40F2N4O2Si	[M - H2O + H]+	C20H39F2N4OSi+	0.334	0.062	57.551	54.727	2.824	44	0.780	1.456	2.119	-43160.198		417.286	534	8.906	712796513495932886	712762743950450164	10103	
1	C21H42F2N4O4Si	[M - H2O + H]+	C21H41F2N4O3Si+	0.474	0.218	68.176	66.662	1.514	39	0.780	0.632	1.691	-38873.455		463.292	534	8.906	712796538535928580	712762743996587516	10105	
1	C11H26O4Si	[M - H2O + H]+	C11H25O3Si+	0.674	0.500	87.272	87.272	0.000	16	0.589	-3.026	3.493	-77242.656		233.158	534	8.906	712796563181659529	712762743929478640	10102	
1	C24H36N4O4	[M + H]+	C24H37N4O4+	0.337	0.333	88.117	86.267	1.850	16	0.347	-2.890	2.890	1.208		445.281	534	8.906	712796601513404663	712762743971421688	10104	
1	C21H39FN4O6	[M + H3N + H]+	C21H43FN5O6+	1.000	0.333	107.111	106.627	0.484	30	0.552	6.419	6.419	-0.435		480.319	534	8.906	712796614956149189	712762744017559040	10106	
1	C28H43O5	[M - H2O + H]+	C28H42O4+	1.000	0.109	161.716	158.535	3.181	42	0.837	0.363	0.577	-40718.946		442.308	534	8.906	712796529895662174	712762744055307784	10108	
1	C45H74O13	[M + K]+	C45H74KO13+	1.000	0.000	73.163	73.163	0.000	24	0.698	-1.620	1.999	-1.521		861.475	534	8.906	712796791582489200	712762744076279308	10109	
1	C17H31FO5	[M - H2O + H]+	C17H30FO4+	1.000	0.500	144.313	144.313	0.000	25	0.677	-3.183	3.183	-56775.558		317.213	534	8.907	712796523344159112	712762744097250832	10110	
1	C24H33NO5	[M - H2O + H]+	C24H32NO4+	0.475	0.333	55.061	51.218	3.843	13	0.940	-1.030	1.154	-45225.602		398.233	534	8.908	712796486333619354	712762744118222356	10111	
1	C40H56O6	[M - H2O + H]+	C40H55O5+	0.999	0.480	77.673	77.673	0.000	30	0.838	-0.620	0.963	-29265.543		615.405	534	8.908	712796618563250706	712762744139193880	10112	
1	C14H30N4O5	[M - H2O + H]+	C14H29N4O4+	1.000	0.333	161.200	161.200	0.000	26	0.661	-5.193	5.193	-56773.665		317.219	535	8.909	712796520307482819	712762744160165404	10113	
1	C43H70N6O13	[M - H2O + H]+	C43H69N6O12+	0.864	0.333	59.627	59.627	0.000	26	0.696	1.493	2.242	-20906.448		861.497	535	8.909	712796680429236418	712762744181136928	10114	
1	C40H58O7	[M + Na]+	C40H58NaO7+	0.997	0.395	37.692	34.863	2.829	14	0.676	-0.285	0.724	2.324		673.409	535	8.909	712796501953208074	712762744223079976	10116	
1	C41H70O11	[M + K]+	C41H70KO11+	1.000	0.460	92.257	92.257	0.000	27	0.658	-0.637	1.557	-0.066		777.455	535	8.909	712796661072523018	712762744202108452	10115	
1	C30H38O4	[M + H3N + H]+	C30H42NO4+	1.000	0.333	165.709	159.693	6.016	42	0.749	1.296	1.634	1.967		480.312	535	8.910	712796486379756717	712762744332131900	10121	
1	C30H38O4	[M - H2O + H]+	C30H37O3+	1.000	0.500	132.624	129.302	3.322	51	0.914	0.904	0.926	-40446.293		445.275	535	8.910	712796498270608982	712762744290188852	10119	
1	C15H22O3	[M - H2O + H]+	C15H21O2+	1.000	0.500	208.620	205.535	3.086	47	0.961	1.027	1.027	-77245.447		233.154	535	8.910	712796522207502676	712762744244051500	10117	
1	C30H40O5	[M - H2O + H]+	C30H39O4+	1.000	0.500	172.507	166.246	6.262	51	0.941	1.409	1.490	-38874.371		463.285	535	8.910	712796538351379180	712762744311160376	10120	
1	C29H38O3	[M - H2O + H]+	C29H37O2+	1.000	0.500	138.120	134.750	3.370	44	0.709	1.125	1.125	-43160.037		417.280	535	8.910	712796557288662235	712762744269217328	10118	
1	C30H38O4	[M + Na]+	C30H38NaO4+	1.000	0.944	18.048	11.333	6.716	4	0.330	0.033	0.052	1.071		485.267	535	8.910	712796560711214354	712762744353103424	10122	
1	C10H14O	[M - H2O + H]+	C10H13+	1.000	0.499	58.272	58.272	0.000	10	0.469	4.048	4.048	-135312.597		133.101	535	8.910	712796539920048992	712762745892413284	10195	
1	C28H41O4	[M + Na]+	C28H41NaO4+	0.979	0.743	24.553	20.763	3.790	7	0.782	0.342	0.924	2.680		464.291	535	8.912	712796518831087758	712762744374074948	10123	
1	C28H39O4	[M + Na]+	C28H39NaO4+	0.825	0.713	22.465	19.451	3.014	9	0.633	0.060	1.587	0.940		462.274	535	8.913	712796514657755140	712762744395046472	10124	
1	C45H66N8O9	[M - H2O + H]+	C45H65N8O8+	0.339	0.333	33.556	33.556	0.000	19	0.772	2.732	2.732	-21298.562		845.495	535	8.913	712796615736289761	712762744416017996	10125	
1	C27H38O4	[M + Na]+	C27H38NaO4+	1.000	0.987	12.357	8.950	3.407	2	0.805	0.025	0.025	1.557		449.267	535	8.914	712796519367958687	712762744432795216	10126	
1	C24H36O5	[M + H]+	C24H37O5+	1.000	0.500	150.300	150.300	0.000	36	0.845	0.234	0.284	0.788		405.264	535	8.914	712796488216861918	712762744474738264	10128	
1	C42H62N6O7	[M + H]+	C42H63N6O7+	0.627	0.071	38.157	31.871	6.286	26	0.776	-0.551	0.818	0.884		763.476	535	8.914	712796489923943748	712762744495709788	10129	
1	C13H16O	[M - H2O + H]+	C13H15+	1.000	0.500	74.008	74.008	0.000	12	0.729	0.279	0.541	-105252.882		171.117	535	8.914	712796557913613557	712762744453766740	10127	
1	C17H35B2ClN2O5	[M - H2O + H]+	C17H34B2ClN2O4+	0.348	0.314	81.218	81.218	0.000	39	0.859	-0.904	2.884	-46748.762		385.247	535	8.916	712796574669858515	712762744562818664	10132	
1	C12H30N4O3	[M + Na]+	C12H30N4NaO3+	0.998	1.000	115.412	115.412	0.000	20	0.468	1.355	3.332	9.456		301.224	535	8.916	712796586619430847	712762744541847140	10131	
1	C3H14N7	[M + Na]+	C3H14N7Na+	1.000	1.000	38.195	38.195	0.000	9	0.420	0.528	1.231	5.148		171.121	535	8.916	712796597788862656	712762744516681312	10130	
1	C20H28O3	[M + H]+	C20H29O3+	1.000	0.000	206.582	203.237	3.345	30	0.345	0.284	0.638	2.266		317.212	535	8.917	712796568894301774	712762744583790188	10133	
1	C45H74O12	[M + K]+	C45H74KO12+	1.000	0.000	38.374	38.374	0.000	27	0.735	-1.501	1.969	-0.610		845.481	535	8.917	712796599844071644	712762744608956016	10134	
1	C30H42O4	[M + H]+	C30H43O4+	1.000	0.500	120.928	117.417	3.511	36	0.811	0.391	1.168	1.270		467.316	535	8.918	712796520596889836	712762744650899064	10136	
1	C30H42O4	[M - H2O + H]+	C30H41O3+	0.623	0.500	125.291	118.608	6.684	50	0.918	-0.286	1.352	-40084.509		449.305	535	8.918	712796590109091853	712762744629927540	10135	
1	C15H22O	[M - H2O + H]+	C15H21+	1.000	0.500	86.627	86.627	0.000	31	0.878	4.897	4.897	-89528.637		201.164	535	8.921	712796481120099352	712762744713813636	10139	
1	C46H64O9	[M + H]+	C46H65O9+	0.625	0.500	71.750	71.750	0.000	29	0.629	-0.044	1.440	2.075		761.464	535	8.922	712796595138062432	712762744734785160	10140	
1	C20H34O	[M - H2O + H]+	C20H33+	1.000	0.500	125.623	121.991	3.632	33	0.919	1.743	1.976	-65908.827		273.258	535	8.922	712796553551537293	712762744755756684	10141	
1	C21H35FO7	[M - H2O + H]+	C21H34FO6+	0.998	0.500	87.798	87.798	0.000	26	0.789	1.899	1.899	-44885.744		401.234	535	8.922	712796588817246181	712762745829498712	10192	
1	C24H34O6	[M + H]+	C24H35O6+	1.000	0.500	169.527	169.527	0.000	44	0.845	0.094	0.197	-0.036		419.243	535	8.922	712796521595134273	712762744797699732	10143	
1	C24H36O6	[M + Na]+	C24H36NaO6+	1.000	1.000	159.068	159.068	0.000	43	0.815	0.146	0.225	-0.653		443.240	535	8.922	712796550049293344	712762744818671256	10144	
1	C20H28O2	[M - H2O + H]+	C20H27O+	1.000	0.500	218.441	218.441	0.000	32	0.693	0.147	0.256	-63595.442		283.206	535	8.922	712796605544130894	712762744776728208	10142	
1	C10H21FO2	[M - H2O + H]+	C10H20FO+	1.000	0.500	72.365	72.365	0.000	19	0.862	-1.976	2.268	-102830.903		175.149	535	8.922	712796469824838356	712762744671870588	10137	
1	C17H17FN4OS2	[M + K]+	C17H17FKN4OS2+	0.980	0.992	25.897	25.897	0.000	9	0.720	1.918	3.040	-2.649		415.045	535	8.922	712796479429794818	712762744692842112	10138	
1	C39H63N9O10	[M + Na]+	C39H63N9NaO10+	0.545	0.248	50.720	50.720	0.000	15	0.882	2.287	2.287	0.417		840.459	535	8.923	712796494990663164	712762744839642780	10145	
1	C13H16O2	[M - H2O + H]+	C13H15O+	1.000	0.500	83.067	83.067	0.000	12	0.564	0.147	0.688	-96254.851		187.112	535	8.924	712796471355759392	712762745804332884	10191	
1	C21H34BN3O3S	[M - H2O + H]+	C21H33BN3O2S+	0.645	0.333	111.337	111.337	0.000	33	0.753	-0.576	2.179	-44885.730		401.242	535	8.924	712796488816647412	712762744906751656	10148	
1	C20H38NO9	[M - H2O + H]+	C20H37NO8+	0.734	0.333	94.464	94.464	0.000	18	0.558	-1.471	3.246	-42953.741		419.253	535	8.924	712796502934675250	712762744927723180	10149	
1	C20H36N4O8	[M - H2O + H]+	C20H35N4O7+	0.998	0.333	100.875	100.875	0.000	27	0.623	-0.578	1.833	-40629.227		443.252	535	8.924	712796522786316654	712762744948694704	10150	
1	C14H28N4O3	[M - H2O + H]+	C14H27N4O2+	0.977	0.010	20.719	20.719	0.000	3	0.143	-1.774	1.774	-63593.938		283.213	535	8.924	712796552217748559	712762744860614304	10146	
1	C39H66N12O10	[M - H2O + H]+	C39H65N12O9+	0.881	0.333	37.377	37.377	0.000	20	0.749	0.193	2.198	-21299.179		845.501	535	8.924	712796568239990274	712762744969666228	10151	
1	C12H18O	[M - H2O + H]+	C12H17+	1.000	0.500	62.026	62.026	0.000	17	0.800	6.422	6.422	-111769.727		161.133	535	8.925	712796534542951065	712762744885780132	10147	
1	C11H23FO2	[M - H2O + H]+	C11H22FO+	1.000	0.500	93.714	93.714	0.000	22	0.960	-2.210	2.210	-95210.913		189.165	535	8.925	712796471485782852	712762744990637752	10152	
1	C20H32O	[M - H2O + H]+	C20H31+	1.000	0.500	129.418	124.232	5.186	37	0.891	4.898	4.898	-66394.597		271.243	535	8.925	712796475017386894	712762745028386496	10154	
1	C13H25FO2	[M - H2O + H]+	C13H24FO+	1.000	0.500	93.318	93.318	0.000	21	0.967	-1.741	1.741	-83698.614		215.181	535	8.925	712796488820841740	712762745007414972	10153	
1	C26H36O5	[M - H2O + H]+	C26H35O4+	0.999	0.488	8.337	4.465	3.872	0	0.000	-0.433	0.433	-43794.434		411.253	535	8.925	712796491857517988	712762745074523848	10156	
1	C24H38O5	[M - H2O + H]+	C24H37O4+	1.000	0.500	161.545	156.052	5.493	38	0.897	5.394	5.394	-46262.664		389.271	535	8.925	712796578985797444	712762745049358020	10155	
1	C22H31FN2O4	[M + K]+	C22H31FKN2O4+	0.350	0.138	105.026	105.026	0.000	46	0.707	-1.183	2.092	2.238		445.191	535	8.925	712796580172785516	712762745095495372	10157	
1	C20H28O3	[M - H2O + H]+	C20H27O2+	1.000	0.500	136.696	133.035	3.662	41	0.883	-0.870	1.186	-60193.842		299.201	536	8.926	712796483414383747	712762745116466896	10158	
1	C49H62O14	[M - H2O + H]+	C49H61O13+	0.210	0.208	4.450	4.450	0.000	0	0.000	0.613	0.613	-21004.784		857.411	536	8.927	712796477886290912	712762745179381468	10161	
1	C44H71NO15	[M - H2O + H]+	C44H70NO14+	1.000	0.226	85.718	76.917	8.801	11	0.790	3.943	3.943	-21528.153		836.482	536	8.927	712796493346495953	712762745141632724	10159	
1	C44H66O14	[M + Na]+	C44H66NaO14+	0.991	0.971	42.401	33.414	8.987	9	0.602	3.611	3.611	2.879		841.437	536	8.927	712796495254904337	712762745158409944	10160	
1	C43H71N9O7	[M + K]+	C43H71KN9O7+	0.427	0.647	25.986	21.759	4.228	11	0.425	3.335	3.335	2.957		864.513	536	8.927	712796554788857006	712762745200352992	10162	
1	C8H22N7O	[M - H2O + H]+	C8H21N7+	1.000	0.333	-1.273	-1.273	0.000	1	0.079	-3.792	3.792	-83701.082		215.185	536	8.927	712796513621762027	712762745221324516	10163	
1	C19H34N8O2	[M - H2O + H]+	C19H33N8O+	0.291	0.279	13.827	9.882	3.944	1	0.195	-0.140	0.864	-46266.104		389.277	536	8.927	712796524367569337	712762745242296040	10164	
1	C18H34N2O7S	[M + Na]+	C18H34N2NaO7S+	0.909	0.902	100.539	100.539	0.000	43	0.729	0.538	2.191	1.925		445.199	536	8.927	712796589207316473	712762745263267564	10165	
1	C19H26O	[M - H2O + H]+	C19H25+	1.000	0.500	74.090	74.090	0.000	14	0.463	1.161	1.161	-71130.626		253.196	536	8.928	712796570538468961	712762746416701368	10216	
1	C10H16O7	[M - H2O + H]+	C10H15O6+	1.000	0.500	60.323	60.323	0.000	9	0.453	1.931	4.081	-77936.986		231.087	536	8.931	712796498409021032	712762745301016308	10167	
1	C36H50O11	[M - H2O + H]+	C36H49O10+	0.466	0.074	4.329	4.329	0.000	0	0.000	-1.987	1.987	-28085.373		641.331	536	8.931	712796514850693145	712762745321987832	10168	
1	C33H63NO12	[M - H2O + H]+	C33H62NO11+	1.000	0.331	86.091	86.091	0.000	11	0.495	-4.389	4.461	-27779.361		648.429	536	8.931	712796517262418036	712762745280044784	10166	
1	C33H63NO12	[M - H2O + H]+	C33H62NO11+	0.998	0.196	85.602	85.602	0.000	12	0.379	0.716	1.543	-27774.194		648.433	536	8.931	712796552171611188	712762745342959356	10169	
1	C12H30N7O2	[M - H2O + H]+	C12H29N7O+	1.000	0.333	28.185	28.185	0.000	9	0.166	-1.292	1.869	-62696.576		287.244	536	8.932	712796524711502295	712762745363930880	10170	
1	C30H46O	[M + H]+	C30H47O+	1.000	0.500	168.426	161.887	6.539	54	0.971	-0.059	0.799	1.033		423.363	536	8.933	712796498492907126	712762745384902404	10171	
1	C45H72O12	[M + K]+	C45H72KO12+	1.000	0.059	49.627	49.627	0.000	18	0.708	-0.745	1.250	-0.303		843.465	536	8.934	712796752588044405	712762745405873928	10172	
1	C31H54O11	[M + H3N + H]+	C31H58NO11+	1.000	0.333	97.754	91.907	5.847	18	0.727	-0.110	2.724	-1.754		620.399	536	8.935	712796516813627462	712762745447816976	10174	
1	C20H36N4O6	[M - H2O + H]+	C20H35N4O5+	0.981	0.084	5.304	1.946	3.359	0	0.000	0.660	0.660	-43793.541		411.260	536	8.935	712796520424923356	712762745426845452	10173	
1	C46H72N4O6	[M + Na]+	C46H72N4NaO6+	0.548	0.107	6.836	6.836	0.000	1	0.554	-3.199	3.199	-4.348		799.531	536	8.935	712796527441994246	712762745468788500	10175	
1	C20H32O	[M - H2O + H]+	C20H31+	1.000	0.500	163.025	159.450	3.576	47	0.771	-0.669	1.196	-66399.432		271.242	536	8.936	712796539534173006	712762745489760024	10176	
1	C19H28O	[M - H2O + H]+	C19H27+	1.000	0.500	105.634	105.634	0.000	19	0.520	-0.827	1.256	-70569.972		255.211	536	8.937	712796521192481068	712762746852909064	10236	
1	C29H61N9O13	[M + H3N + H]+	C29H65N10O13+	0.380	0.082	34.108	34.108	0.000	24	0.656	0.573	2.647	0.987		761.473	536	8.937	712796576213362463	712762745510731548	10177	
1	C42H75N7O9	[M + Na]+	C42H75N7NaO9+	1.000	1.000	115.885	115.885	0.000	30	0.828	-1.514	2.099	4.076		844.555	536	8.938	712796581003257753	712762745531703072	10178	
1	C7H20N7O	[M - H2O + H]+	C7H19N7+	0.993	0.333	-4.369	-4.369	0.000	0	0.000	-4.996	4.996	-89534.977		201.169	536	8.938	712796499235298972	712762746521558988	10221	
1	C10H22S	[M + H]+	C10H23S+	1.000	1.000	73.067	73.067	0.000	11	0.703	0.303	3.466	5.035		175.152	536	8.938	712796569074656861	712762746500587464	10220	
1	C31H54O11	[M + Na]+	C31H54NaO11+	1.000	0.999	96.798	90.018	6.780	22	0.644	0.295	3.187	-2.052		625.355	536	8.939	712796611525208442	712762745552674596	10179	
1	C41H68O18	[M + Na]+	C41H68NaO18+	0.998	0.993	46.544	39.456	7.088	26	0.793	0.863	1.052	0.441		871.430	536	8.939	712796536640103093	712762745594617644	10181	
1	C45H69N3O12	[M + Na]+	C45H69N3NaO12+	1.000	0.995	73.342	67.392	5.950	20	0.797	1.573	2.434	-2.915		866.475	536	8.939	712796639580908575	712762745569451816	10180	
1	C38H68N8O14	[M - H2O + H]+	C38H67N8O13+	0.712	0.255	47.607	47.607	0.000	16	0.710	1.593	2.089	-21348.782		843.485	536	8.940	712796677363200059	712762745615589168	10182	
1	C24H34O6	[M - H2O + H]+	C24H33O5+	1.000	0.500	97.708	93.826	3.883	31	0.749	-1.052	1.113	-44886.723		401.233	536	8.940	712796537441215177	712762745636560692	10183	
1	C8H20OSi	[M + H]+	C8H21OSi+	1.000	1.000	76.154	76.154	0.000	13	0.777	0.750	4.586	4.603		161.136	536	8.940	712796524673753555	712762746810966016	10234	
1	C7H18OSi	[M + H]+	C7H19OSi+	0.971	0.810	39.505	39.505	0.000	7	0.656	0.750	2.476	2.561		147.120	536	8.940	712796610099145079	712762746789994492	10233	
1	C14H20O	[M - H2O + H]+	C14H19+	1.000	0.500	78.900	78.900	0.000	26	0.717	0.729	2.197	-96236.345		187.148	536	8.940	712796571624793729	712762745657532216	10184	
1	C37H66O5	[M - H2O + H]+	C37H65O4+	1.000	0.500	111.036	111.036	0.000	41	0.894	2.780	2.780	-31403.388		573.489	536	8.941	712796520928239876	712762745678503740	10185	
1	C6H20FN9O	[M + H3N + H]+	C6H24FN10O+	0.409	0.486	23.794	23.794	0.000	7	0.082	-1.563	2.281	3.908		271.212	537	8.942	712796547591431118	712762745699475264	10186	
1	C35H56O8	[M - H2O + H]+	C35H55O7+	1.000	0.486	158.067	158.067	0.000	45	0.875	0.178	0.976	-30662.258		587.394	537	8.942	712796545540416406	712762745762389836	10189	
1	C37H56O9	[M - H2O + H]+	C37H55O8+	0.996	0.463	124.362	118.483	5.880	28	0.420	0.283	2.374	-28710.323		627.387	537	8.942	712796548589675510	712762745783361360	10190	
1	C33H50O5	[M - H2O + H]+	C33H49O4+	1.000	0.500	148.630	144.951	3.679	48	0.919	-0.670	1.284	-35358.351		509.363	537	8.942	712796582819391401	712762745720446788	10187	
1	C33H52O6	[M + H]+	C33H53O6+	0.999	0.500	192.971	189.453	3.518	52	0.945	0.114	1.073	0.246		545.384	537	8.942	712796593498089550	712762745741418312	10188	
1	C42H80NO8P	[M + H]+	C42H81NO8P+	1.000	1.000	32.683	32.683	0.000	7	0.938	2.461	2.461	0.301		758.570	537	8.943	712796571914200739	712762745850470236	10193	
1	C20H30O	[M + H]+	C20H31O+	1.000	0.500	68.600	68.600	0.000	18	0.762	1.568	1.568	1.768		287.237	537	8.943	712796481183013924	712762746022436732	10201	
1	C33H52O6	[M - H2O + H]+	C33H51O5+	1.000	0.500	138.541	131.990	6.552	46	0.844	-0.103	0.918	-34150.998		527.373	537	8.944	712796521037291798	712762745871441760	10194	
1	C4H6Cl2N2O2	[M + H]+	C4H7Cl2N2O2+	0.493	0.329	30.992	30.992	0.000	6	0.166	-2.785	2.843	5.031		184.989	537	8.945	712796494491540973	712762745917579112	10196	
1	C5H16B10F2O3	[M + Na]+	C5H16B10F2NaO3+	1.000	1.000	58.324	58.324	0.000	14	0.722	1.849	1.849	2.975		285.226	537	8.945	712796516914290784	712762745934356332	10197	
1	C16H33FN14O2	[M - H2O + H]+	C16H32FN14O+	0.266	0.151	77.099	77.099	0.000	28	0.656	2.534	4.626	-39556.712		455.287	537	8.945	712796575802320618	712762745980493684	10199	
1	C21H24F3N3O3	[M + H3N + H]+	C21H28F3N4O3+	0.476	0.333	121.939	119.047	2.893	37	0.572	-0.803	1.462	3.509		441.212	537	8.945	712796621524429387	712762745959522160	10198	
1	C45H78O12	[M + K]+	C45H78KO12+	1.000	0.000	30.494	27.247	3.247	21	0.742	0.259	1.440	-0.502		849.512	537	8.946	712796526473110018	712762746001465208	10200	
1	C20H31O3	[M - H2O + H]+	C20H30O2+	1.000	0.500	157.656	157.656	0.000	52	0.963	3.781	3.781	-59588.521		302.225	537	8.947	712796491513585036	712762746043408256	10202	
1	C64H94O7	[M - H2O + H]+	C64H93O6+	0.999	0.468	130.284	124.534	5.750	54	0.959	-4.927	4.930	-18810.879		957.692	537	8.947	712796482395167850	712762746165043096	10208	
1	C28H44O	[M + Na]+	C28H44NaO+	1.000	0.000	102.672	97.521	5.151	43	0.798	0.655	4.151	1.629		419.329	537	8.947	712796499092692614	712762746085351304	10204	
1	C46H69NO13	[M + Na]+	C46H69NNaO13+	0.999	0.996	66.176	61.144	5.032	19	0.937	-3.425	3.913	4.857		866.470	537	8.947	712796503333134158	712762746127294352	10206	
1	C22H32O5	[M - H2O + H]+	C22H31O4+	1.000	0.500	196.537	193.487	3.050	33	0.413	-4.769	4.769	-50142.146		359.220	537	8.947	712796562376353118	712762746064379780	10203	
1	C55H101N9O11	[M - H2O + H]+	C55H100N9O10+	0.330	0.318	31.855	28.554	3.301	9	0.489	-1.098	3.640	-17203.288		1046.762	537	8.947	712796571855480461	712762746186014620	10209	
1	C32H46O3	[M + H]+	C32H47O3+	1.000	0.500	144.731	138.998	5.733	51	0.897	-4.362	4.733	-4.239		479.350	537	8.947	712796631087442699	712762746106322828	10205	
1	C38H60N10O12	[M + Na]+	C38H60N10NaO12+	0.579	0.496	36.707	30.717	5.990	21	0.778	-2.102	3.096	-3.349		871.426	537	8.947	712796660682452703	712762746148265876	10207	
1	C65H101N5O7	[M - H2O + H]+	C65H100N5O6+	0.165	0.177	47.806	40.732	7.074	10	0.651	1.289	1.334	-17205.708		1046.767	537	8.947	712796481686330448	712762746290872240	10214	
1	C22H30O4	[M + H]+	C22H31O4+	0.568	0.500	93.931	93.931	0.000	15	0.330	-0.121	0.513	1.097		359.222	537	8.947	712796559842993407	712762746206986144	10210	
1	C64H100O10	[M + Na]+	C64H100NaO10+	1.000	0.364	18.552	12.194	6.358	2	0.700	0.226	0.226	1.702		1051.723	537	8.947	712796591174445091	712762746307649460	10215	
1	C34H50O6	[M - H2O + H]+	C34H49O5+	0.513	0.084	6.491	4.137	2.355	0	0.000	-3.916	3.916	-33520.784		537.355	537	8.947	712796614155037094	712762746227957668	10211	
1	C64H94O7	[M - H2O + H]+	C64H93O6+	1.000	0.491	125.461	118.850	6.611	53	0.941	0.675	1.357	-18805.592		957.697	537	8.947	712796628239510202	712762746269900716	10213	
1	C34H53NO5	[M + Na]+	C34H53NNaO5+	1.000	1.000	45.422	45.422	0.000	17	0.848	0.930	1.142	0.615		578.382	537	8.947	712796629426498264	712762746248929192	10212	
1	C25H42O5S	[M + Na]+	C25H42NaO5S+	0.536	0.368	33.831	33.831	0.000	10	0.615	4.570	4.570	-0.285		477.264	537	8.949	712796577270327091	712762746437672892	10217	
1	C23H34N6O4	[M - H2O + H]+	C23H33N6O3+	0.476	0.333	79.333	76.274	3.059	36	0.757	1.297	1.670	-40815.090		441.261	537	8.949	712796524178825635	712762746458644416	10218	
1	C45H76O12	[M + K]+	C45H76KO12+	1.000	0.002	50.228	50.228	0.000	23	0.766	0.206	1.421	-0.904		847.496	537	8.949	712796741871597448	712762746479615940	10219	
1	C45H76O13	[M + Na]+	C45H76NaO13+	0.999	0.988	40.710	40.710	0.000	15	0.729	0.789	2.457	-2.458		847.516	537	8.950	712796563001304434	712762746542530512	10222	
1	C19H26O	[M + H]+	C19H27O+	1.000	0.500	143.217	139.566	3.651	48	0.912	-0.662	0.972	1.837		271.206	537	8.950	712796588234237902	712762746567696340	10223	
1	C32H54O6	[M + Na]+	C32H54NaO6+	1.000	0.999	52.330	45.611	6.719	10	0.491	0.392	1.721	-0.700		557.381	537	8.950	712796602905913635	712762746609639388	10225	
1	C32H52O5	[M + H]+	C32H53O5+	1.000	0.500	190.751	187.082	3.669	53	0.946	-0.204	1.380	0.616		517.389	537	8.950	712796636330322817	712762746588667864	10224	
1	C40H60O13	[M - H2O + H]+	C40H59O12+	0.586	0.498	35.490	35.490	0.000	14	0.508	-2.779	3.188	-24627.668		731.398	537	8.950	712796648602856822	712762746630610912	10226	
1	C24H38N4O7	[M - H2O + H]+	C24H37N4O6+	0.528	0.333	30.644	28.190	2.454	10	0.572	-0.879	3.067	-37732.100		477.273	537	8.951	712796500573281969	712762746655776740	10227	
1	C24H34O5	[M - H2O + H]+	C24H33O4+	1.000	0.480	147.283	143.529	3.754	39	0.823	-1.302	1.455	-46751.720		385.237	537	8.952	712796608077490533	712762746676748264	10228	
1	C16H34OS	[M - H2O + H]+	C16H33S+	1.000	0.500	90.702	88.541	2.162	19	0.587	-5.580	5.580	-70013.384		257.231	537	8.953	712796529245545043	712762746727079920	10230	
1	C22H38N4O6	[M + Na]+	C22H38N4NaO6+	0.753	0.676	26.900	26.900	0.000	9	0.496	1.706	2.401	2.000		477.269	537	8.953	712796595238725751	712762746769022968	10232	
1	C20H30O3	[M - H2O + H]+	C20H29O2+	1.000	0.500	180.771	180.771	0.000	51	0.933	-0.188	0.480	-59790.269		301.217	537	8.953	712796599567247557	712762746706108396	10229	
1	C5H18B10F2O4	[M + Na]+	C5H18B10F2NaO4+	1.000	1.000	71.580	71.580	0.000	41	0.912	1.667	2.474	2.915		303.237	537	8.953	712796602587146511	712762746748051444	10231	
1	C14H24O	[M - H2O + H]+	C14H23+	1.000	0.500	73.381	73.381	0.000	12	0.113	4.027	4.027	-94204.086		191.180	537	8.953	712796504109080436	712762747989565648	10286	
1	C20H38F2N2O3Si	[M - H2O + H]+	C20H37F2N2O2Si+	0.314	0.223	71.453	68.053	3.401	40	0.646	0.624	2.444	-44665.506		403.258	537	8.954	712796580776765314	712762746831937540	10235	
1	C32H50O5	[M + Na]+	C32H50NaO5+	0.991	0.539	12.360	9.399	2.961	1	0.053	-4.329	4.329	-4.551		537.353	537	8.955	712796503475740516	712762746873880588	10237	
1	C60H96N6O8	[M + Na]+	C60H96N6NaO8+	0.132	0.141	11.932	5.211	6.721	2	0.862	2.379	2.379	-1.241		1051.717	537	8.955	712796506080403388	712762746894852112	10238	
1	C26H41N7O2	[M + Na]+	C26H41N7NaO2+	0.795	0.807	11.955	8.445	3.510	9	0.174	-0.050	3.520	0.703		506.322	537	8.955	712796546429608872	712762746915823636	10239	
