"features"	"PC1"	"PC2"	"PC3"
13152	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13153	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13154	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13155	-0.00427270234908437	0.00500784545166094	0.0136766408414904
13156	-0.00169952522774391	-0.00049459585843108	0.00316726548347581
13157	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13158	0.00690939034709961	0.00176372658077819	-0.00423635621655503
13159	0.00690939034709961	0.00176372658077819	-0.00423635621655503
1316	-0.00134128055965837	-0.00158684858635057	0.0198802613957849
13160	-0.00374140472496303	0.00532342796155485	0.00184597690603142
13161	0.00307055695043663	0.0131773536959807	0.00701349024570912
13162	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13163	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13164	-0.00239115911438071	0.00336414106122217	-0.000117867868855028
13165	-0.00113663214185244	-0.00351378496834174	0.00273470542729012
13166	-0.00208831209629535	-0.00510763624489051	0.00514241124049496
13167	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13168	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13169	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
1317	-0.00131473091531071	-0.0017251471938818	0.0205992680218094
13170	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13171	-0.00510373466707369	0.00567664146744725	0.00105277671690558
13172	-0.0021614182072807	-0.00648506102670997	0.00633918655371548
13173	-0.00151838611466323	0.0173262679322893	-0.012751057419295
13174	-0.00148737785591062	-0.00232217632346091	0.00362834974649161
13175	-0.00239115911438071	0.00336414106122217	-0.000117867868855028
13176	-0.00239115911438071	0.00336414106122217	-0.000117867868855028
13177	-0.00239115911438071	0.00336414106122217	-0.000117867868855028
13178	-0.00239115911438071	0.00336414106122217	-0.000117867868855028
13179	0.00230235956507976	0.00500484522086195	0.006431722203723
1318	-0.00143293243893166	-0.0011821459865767	0.0256846249017392
13180	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
13181	-0.00430931207577477	0.00323861353640639	-0.00634446939143985
13182	-0.00569338055934304	0.00360903716927917	-0.000751749137853658
13183	0.0293811555809894	0.0142910072429053	0.00848854554270573
13184	0.00090354314704311	-0.00750430084832859	0.00125027404546272
13185	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13186	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13187	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13188	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13189	-0.00121148478790714	0.0043470921112033	-0.00876642273879062
1319	0.000270354066586623	-0.0024922651900896	0.000280921197377595
13190	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13191	-0.00170753650719108	-0.00218863952957133	-0.00315252399633604
13192	-0.00170753650719108	-0.00218863952957133	-0.00315252399633604
13193	-0.00170753650719108	-0.00218863952957133	-0.00315252399633604
13194	-0.00170753650719108	-0.00218863952957133	-0.00315252399633604
13195	-0.00322210118506256	0.0121184993293808	0.0106149129358061
13196	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13197	0.010548841947853	0.00839432743130559	0.00769616134239044
13198	0.0104003514663959	0.00821751024269133	0.00764814809262038
13199	0.0105517035757053	0.00836093508976632	0.00773493229303202
132	-0.00312241641144147	0.00248089161318318	-0.00507593873509342
1320	-0.000954559106238072	-0.00187775046583514	-0.00616566116481651
13200	0.0104709305018225	0.00828439260996692	0.00768861759901361
13201	-0.00988567270745781	0.00415537453842267	-0.00648929161628294
13202	0.00591656951832705	0.00351727046469136	-0.00341689070639296
13203	-0.00655531530881356	0.00712565392751796	-0.000460964447430102
13204	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13205	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13206	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13207	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13208	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
13209	-0.00165053382282981	-0.00140961037223028	0.00288201170631858
1321	-0.0188091791292348	0.0109318589309596	-0.0332319087526077
13210	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13211	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13212	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13213	0.00090354314704311	-0.00750430084832859	0.00125027404546272
13214	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13215	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13216	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13217	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13218	-0.00387464440131041	0.00452937713925145	0.000308157221997842
13219	-0.000942087600861195	0.00125454529332123	0.00378103675612588
1322	-0.0211834932287882	0.012365744402873	-0.0358746902287052
13220	0.0111464539776828	0.0130279976151012	0.00250589186422833
13221	-0.0080406425779179	0.0116705673394133	0.00793984218802395
13222	0.0188613744495451	0.00599050005238468	-0.0153061646505689
13223	-0.00141562489434004	-0.00216343782176151	0.00341606227689611
13224	-0.0111231595465299	0.00419004894676081	0.00105624681140593
13225	-0.00559256306287224	0.00873766993485322	-0.0040462934788001
13226	-0.00781716769153144	0.014512241663392	0.0041629746072771
13227	-0.00424237935824034	0.00663424565705806	-0.00504987049842485
13228	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13229	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
1323	0.00157492923826202	-0.00690711534343208	-0.00218989274773097
13230	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13231	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13232	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13233	0.0114213795465816	0.00793288598744233	0.0027852453771496
13234	-0.00525899244973795	0.00634730178302133	0.0033014655893393
13235	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13236	-0.00613881379714942	0.00787603709045968	-0.00150115539789822
13237	-0.000823929133285746	0.000320628330800555	0.00577710575285049
13238	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13239	-0.00387464440131041	0.00452937713925145	0.000308157221997842
1324	-0.000235167768604546	-0.00682491062092886	0.00413624351568666
13240	0.00102052175926521	-0.00612317878061584	-0.0128274691771628
13241	0.00102052175926521	-0.00612317878061584	-0.0128274691771628
13242	-0.00169952522774391	-0.00049459585843108	0.00316726548347581
13243	-0.000151783890889538	-0.00199432762268098	-0.00157437019012265
13244	0.0109125271663412	0.0112294312492338	0.00499283326527672
13245	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13246	0.0112166243959988	-0.000549190563067838	0.000812392430774787
13247	-0.00495581862943901	0.00572170448342103	0.00693344525731739
13248	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
13249	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
1325	0.00554767736746671	-0.00981791032863471	-0.0339285847775494
13250	-0.000937232216556305	-0.00301794131525208	-0.004173987611731
13251	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13252	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13253	-0.000823929133285746	0.000320628330800555	0.00577710575285049
13254	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13255	-0.00433097277134657	0.0132845181090102	0.012612278612678
13256	0.00102052175926521	-0.00612317878061584	-0.0128274691771628
13257	-0.00403610230441857	0.00468002074516514	0.00220114352172777
13258	0.0109125271663412	0.0112294312492338	0.00499283326527672
13259	-0.00640425526545699	0.0136729857581028	0.0138060313606682
1326	-0.00114927535456288	-0.000992155016220484	0.00574456479151951
13260	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13261	-0.00622232079835401	0.00678319848972866	0.000141965006110957
13262	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13263	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13264	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13265	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13266	-0.00616945099899304	0.0126786881822528	-0.0135546981029718
13267	-0.00244803272835656	0.00784619923868663	-0.0125594091348071
13268	-0.00537009076007335	0.011332836583311	-0.0154618509867863
13269	-0.00483390776168865	0.00229640690020803	-0.00510740996324354
1327	0.000296203361224159	-0.0045071846171076	-0.00525866205761231
13270	-0.00188149390684239	0.000579221323001494	0.00153896218796304
13271	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13272	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13273	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13274	0.0138868276934423	-0.00682471551509635	0.0005669880082948
13275	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13276	-0.00600680781770378	0.0021101145488465	0.00310956707344222
13277	0.00712774718220187	0.00937820098111342	0.00171631618340648
13278	-0.00146206498346954	-0.00226617685867152	0.0035534593793055
13279	-0.00582993905825614	0.0121061034453246	-0.0151608719774747
1328	0.00143420648657473	-0.00355371552973875	0.00108646781612733
13280	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13281	-0.00108839918675839	0.00657708247391801	-0.0133831156348141
13282	-0.00108839918675839	0.00657708247391801	-0.0133831156348141
13283	-0.00108839918675839	0.00657708247391801	-0.0133831156348141
13284	0.00106887777400195	-0.00532700975267754	0.000398881645636712
13285	-0.00327532440582039	0.00540447149891555	-0.00217509001369107
13286	-0.00429496932656909	0.0041570426051632	0.0012161825806196
13287	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13288	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13289	0.0195781996869288	0.0204174316871864	0.0201733989246413
1329	-0.00412840369146253	-0.0157104721225817	-0.0621284373209543
13290	0.0119893334779181	0.0116265304521693	0.010473779249896
13291	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13292	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13293	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13294	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13295	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13296	-0.00350875085828591	0.00419645148069936	0.00309916874494627
13297	-0.00855334389001614	0.00337099041565571	-0.000295216123798661
13298	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13299	-0.00431899936626556	0.00148550446220161	0.00152572082298686
133	-0.0150170999352715	-0.00296432385539925	-0.0248555663529752
1330	0.0100899074757185	-0.0127556663708723	-0.0260188966914891
13300	-0.00764276416843688	0.00795067177320335	0.00410149815732208
13301	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13302	-0.00188149390684239	0.000579221323001494	0.00153896218796304
13303	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13304	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
13305	0.000343996688124446	-0.00343817096729311	0.00155644890687781
13306	-6.85780999065395e-05	0.00564720847217755	0.00616815401300825
13307	-0.00483390776168865	0.00229640690020803	-0.00510740996324354
13308	-0.00757687719734473	0.00290792597056909	-0.00526830064283175
13309	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
1331	0.00245083967328226	-0.00149234211272334	0.0007509042511503
13310	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13311	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13312	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13313	0.0109125271663412	0.0112294312492338	0.00499283326527672
13314	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13316	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13318	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13319	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
1332	-0.00346876141033041	0.00335955626200447	-0.000995235767021283
13320	-0.000151783890889538	-0.00199432762268098	-0.00157437019012265
13322	-0.00374775025353035	0.00377709394975238	0.00164746704806726
13323	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13324	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13325	-0.00169952522774391	-0.00049459585843108	0.00316726548347581
13326	0.000821065622342839	0.0099377569615553	0.00746215211753957
13327	0.000821065622342839	0.0099377569615553	0.00746215211753957
13328	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13329	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
1333	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13330	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13331	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13332	-0.0092998476493878	0.00318830929637941	-0.00111110463752939
13334	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13335	-6.85780999065395e-05	0.00564720847217755	0.00616815401300825
13336	0.0131367097824726	0.0127950757130278	0.00934460402607957
13337	-0.00257884710674724	-0.00192040497596221	-0.00243983815567939
13338	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13339	-0.00520434665312418	0.0018131464082319	0.00235653428374833
1334	0.000498268395620586	-0.00958698731587494	0.00498970996444964
13340	-0.00348597075106693	0.00320110588136868	-0.00660947792824168
13341	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13342	-0.00247540447033978	-0.00191295161089548	0.0083732915438178
13343	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13344	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13345	-0.00261636102457263	-0.00819513846788155	-0.0326319308404006
13346	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13347	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13348	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13349	-0.000151783890889538	-0.00199432762268098	-0.00157437019012265
1335	0.000909783300725123	-0.00697177757610011	0.00201821380115056
13350	0.00230235956507976	0.00500484522086195	0.006431722203723
13351	-0.00108839918675839	0.00657708247391801	-0.0133831156348141
13352	-0.00108839918675839	0.00657708247391801	-0.0133831156348141
13353	-0.00108839918675839	0.00657708247391801	-0.0133831156348141
13354	-0.000454606887787421	-0.00283699411519475	0.00223192819014176
13355	-0.00349614319157189	0.00329610203745261	0.00128585823896095
13356	-0.000959116198023759	0.00125701036108344	0.00376583292938533
13357	-0.00803536567964555	0.0091633615227331	-0.000195036078307882
13358	-0.00351628208841732	0.00310897075117498	0.00015122791359759
13359	-0.00238837313674036	0.00224846687923221	0.0104001580885856
1336	-0.00840069832323256	0.00442924194543054	-0.0161075015092714
13360	-0.00165911415789067	0.00033549456740224	0.00245723289159586
13361	-0.000365010146453997	-0.000532070280094799	0.00736441888769287
13362	-0.000326654267471362	-0.000603337771017235	0.0074970845482006
13363	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13364	-0.000954559106238072	-0.00187775046583514	-0.00616566116481651
13365	-0.000954559106238072	-0.00187775046583514	-0.00616566116481651
13366	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13367	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13368	0.00111580212859383	-0.00465229832208614	-0.000200724611127056
13369	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
1337	0.000527503199219712	-0.0126693489032998	0.00582811131736313
13370	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13371	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13372	-0.0010866705148449	-0.00361359627866668	-0.0075359795976011
13373	0.00916648032698205	0.00746999467175885	0.00471564246537291
13374	-0.00170753650719108	-0.00218863952957133	-0.00315252399633604
13375	-0.00516702916658122	0.00650379380831237	0.00405802451167351
13376	-0.00859207394738101	0.00294634238376235	-0.000736414301335195
13377	0.0020480243908532	-0.00167882775900191	0.00449585874487608
13378	0.00263071319057531	-0.00818109633484173	-0.00234215662839054
13379	-0.00597626362711997	0.00206521867168795	-0.00201298681811045
1338	-0.00815442452058217	0.00367876632661434	-0.0115986859895991
13380	0.00111580212859383	-0.00465229832208614	-0.000200724611127056
13381	0.000343996688124446	-0.00343817096729311	0.00155644890687781
13383	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13384	-0.000123892438607868	-0.00427012291727661	0.00184672366245937
13385	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13386	-0.00495581862943901	0.00572170448342103	0.00693344525731739
13387	0.00111580212859383	-0.00465229832208614	-0.000200724611127056
13389	0.000254297997820285	-0.041618710159005	-0.0157426425564651
1339	-0.00309324541348597	0.00236279094420701	-0.00597074167436817
13390	-0.0271473054361803	0.0087963316402712	-0.0121772650217979
13391	0.114889496750032	0.0192335469363274	-0.0197333987259574
13392	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13393	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13394	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13395	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13396	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13397	-0.00569338055934304	0.00360903716927917	-0.000751749137853658
13398	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13399	-0.000454606887787421	-0.00283699411519475	0.00223192819014176
134	-0.00132807931445558	0.000581918592519262	0.0199003484791003
1340	-0.00179005031923953	-0.00354008625650355	-0.00211948828512545
13400	-0.00312241641144147	0.00248089161318318	-0.00507593873509342
13401	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13402	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13403	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13404	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13405	0.00143420648657473	-0.00355371552973875	0.00108646781612733
13406	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13407	-0.00333566499498704	0.00882620167140594	-0.00829035098316816
13408	0.00088275517254954	-0.0197943195585978	-0.00499705472059447
13409	-0.00125990270983398	0.00172181146803008	0.00427324751110829
1341	-0.00292056932544513	0.00280669444625294	0.00148805380188181
13410	-0.00523337003677159	0.0119763229662661	-0.0110822061421919
13411	0.102116422335173	-0.0296191419952232	-0.0355803836723862
13412	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13413	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13414	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13415	-0.00549914551213683	0.00525476877602744	0.000234831402550614
13416	0.00341192180646142	-0.0946761756279394	-0.00769304239521234
13417	-0.00670021253681669	-0.0544402128436048	-0.0279033804824698
13418	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13419	-0.0285999816678671	0.010546015600347	-0.0139256375001752
1342	-0.00292056932544513	0.00280669444625294	0.00148805380188181
13420	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13421	-0.00748897508253894	-0.0636978509444186	-0.014314167873778
13422	0.00175193258966495	-0.00737616034667506	5.28230615034017e-05
13423	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13424	-0.00422122208214523	-0.0446079890136857	-0.0179967632278709
13425	-0.0109548470506192	0.0204772454367115	-0.00472126399517313
13426	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13427	0.00111580212859383	-0.00465229832208614	-0.000200724611127056
13428	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
13429	-0.000961995392381341	-0.00255542809498257	0.00168195382756709
1343	0.00161369192956993	-0.00543189833484284	0.000983293367723067
13430	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13431	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13432	0.016141057849072	0.00522395861352459	-0.00514916694887384
13433	-0.00188149390684239	0.000579221323001494	0.00153896218796304
13434	-0.0338117206768914	0.0128069769959148	-0.0123915830419732
13435	-0.0386052188590906	0.0145668319718943	-0.0158192384568697
13436	0.0815604470951737	0.0637885227815701	0.0134518027258365
13437	0.0274768822483557	0.034224237189207	-0.0221764118446818
13438	-0.00650975010818873	0.00240768942805126	-0.00577541053720359
13439	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
1344	0.00161369192956993	-0.00543189833484284	0.000983293367723067
13440	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13441	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13442	-0.0352500027610168	0.0135888144874973	-0.0132045293302322
13443	-0.00169952522774391	-0.00049459585843108	0.00316726548347581
13444	0.00201560111797944	0.00274583405592125	0.0110563754267765
13445	0.00111580212859383	-0.00465229832208614	-0.000200724611127056
13446	0.156484300021078	0.0812385565257167	-0.0109405357181943
13447	0.0574838590079623	0.0400370089069918	-0.00198443752788017
13448	-0.0377419723439239	0.0145125179883852	-0.0141313237027293
13449	-0.000954559106238072	-0.00187775046583514	-0.00616566116481651
1345	0.00159648813841451	-0.00144983381412158	-0.00106569927296885
13450	0.178585828077588	0.0608697930102121	-0.0246639660058106
13451	-0.037265662499273	0.0142183401508768	-0.0142414938819385
13452	-0.00411854908527491	0.0050371485434775	-0.000613480013728378
13453	-0.0370899982796842	0.0141549806122722	-0.0136961113116149
13454	-0.0326455398995231	0.0124047001045108	-0.0116357313697463
13455	-0.0128192313669466	0.00461162547345068	-0.00516921209201342
13456	0.00821601440480652	-0.0185760493611149	-0.0266263673422443
13457	0.078436353148971	0.0468834386449404	-0.00488382363279331
13458	-0.00113663214185244	-0.00351378496834174	0.00273470542729012
13459	0.00673298801110307	-0.0263982107948072	-0.0243727529282792
1346	-0.000123892438607868	-0.00427012291727661	0.00184672366245937
13460	0.0465584391859782	0.00919001582745646	-0.0206246728197113
13461	-0.0266646053159798	0.0092183292186461	-0.013760895144521
13462	0.00960154800986819	-0.024405873645753	-0.0243466329326386
13463	0.00860302053978791	0.011135491794254	0.0107000744575357
13464	-0.0128518782644057	0.00337306815527472	-0.0105076156758534
13465	-0.0240764960276859	0.00805680211269321	-0.0144374612935596
13466	0.0673251459584052	0.045029929193437	-0.00325059646659294
13467	0.00294231580041427	-0.0718852958152482	-0.0263062752371433
13468	0.00204907575177668	-0.0146359587176628	-0.00459765470696743
13469	-0.0176735044600758	0.00543491483452148	-0.0133599794533209
1347	-0.00142983307587719	-0.000694990352452868	0.00549496903778142
13470	0.0161283212331471	-0.105037871391306	-0.0391087954480838
13471	0.00445955736132301	0.00494744380888732	0.00686155318936527
13472	0.0391019029200467	0.0245854809646883	-0.00335677079515393
13473	0.0110904483072945	-0.107286312834382	-0.0316074623390159
13474	0.00142542963669842	-0.0162582289673378	-0.00623265966470289
13475	0.178220397703969	0.069347706312666	-0.0316451597983487
13476	-0.00312241641144147	0.00248089161318318	-0.00507593873509342
13477	-0.00519222843485162	0.00177506946135661	-0.00274872860115526
13478	0.15599612791849	0.0653347517020526	-0.0187032045433614
13479	0.182943880895842	0.0790489093797351	-0.0186289472130558
1348	0.00259855651771763	-0.0150638677942949	0.00653948445688391
13480	0.00230235956507976	0.00500484522086195	0.006431722203723
13481	0.00565045504093733	-0.0403629129182761	0.00763315183626787
13482	0.00199697204054548	-0.0162574173014397	0.000586784183446532
13483	-0.00650975010818873	0.00240768942805126	-0.00577541053720359
13484	0.0627883352723341	0.0390799475413372	0.00263767464242697
13485	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13486	0.199132917078271	0.0939639418380395	-0.0414469138978013
13487	0.000895802784348685	-0.0018719841797884	-0.00252656464292096
13488	-0.00188149390684239	0.000579221323001494	0.00153896218796304
13489	-0.00188149390684239	0.000579221323001494	0.00153896218796304
1349	-0.00158774543368241	-0.000831314112722873	0.00628428185754404
13490	0.0419648307881819	-0.0944999379592707	-0.0505376740772956
13491	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
13492	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13493	0.110786300544706	0.0328103426921588	-0.0167517289471734
13494	-0.00631757107700694	0.00683270674000612	0.00120203233977181
13495	-0.0173394273705481	0.00522755760963116	-0.00715199860069946
13496	0.010759289921016	0.0103419684918454	0.00864063807539715
13497	0.0206747368791114	-0.0161678926592483	-0.0224279468812721
13498	-0.00312241641144147	0.00248089161318318	-0.00507593873509342
13499	-0.00352175071015415	0.00351290527610191	0.00162949291050871
135	-0.00174300271968834	-0.000472796382785081	0.0103710246464406
1350	7.04571637855502e-05	-0.009924537138539	0.00137819262301257
13500	-0.00495581862943901	0.00572170448342103	0.00693344525731739
13501	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
13502	-0.00650975010818873	0.00240768942805126	-0.00577541053720359
13503	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13504	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13505	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13506	-0.00431899936626556	0.00148550446220161	0.00152572082298686
13507	-0.00296440583370341	0.00286138093461107	0.00158516630113942
13508	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13509	-0.0025639501259927	0.00239325670437869	0.00155331736078774
1351	-0.0006994108821048	-0.0017696663641802	0.000499510229096
13510	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13511	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13512	-0.0025639501259927	0.00239325670437869	0.00155331736078774
13513	-0.00569338055934304	0.00360903716927917	-0.000751749137853658
13514	-0.00343489232628346	0.00436915089160999	-0.00891818829968534
13515	-0.00188149390684239	0.000579221323001494	0.00153896218796304
13516	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13517	-0.00233520403021105	0.000864192847476682	0.00219136486971985
13519	-0.00528038620212096	0.00638835263653156	0.00352812741034525
1352	-0.00634222094195849	-0.000391283661456445	-0.0164306420660707
13520	-0.00625085741948098	0.00220283902604166	0.000118445968260858
13521	-0.00553115533680253	0.00195679415257997	0.000499451103876731
13522	-0.00589302605173151	0.00208050705602584	0.000307879335314091
13523	-0.000554923167234836	-0.00227788762925372	0.00181143648510417
13524	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13525	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13526	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13527	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13528	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13529	-0.000942087600861195	0.00125454529332123	0.00378103675612588
1353	0.000895802784348685	-0.0018719841797884	-0.00252656464292096
13530	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13531	-0.000942087600861195	0.00125454529332123	0.00378103675612588
13532	-0.000454606887787421	-0.00283699411519475	0.00223192819014176
13533	-0.00133581493760993	-0.00319941987707638	-0.00312459238563235
13534	0.0109125271663412	0.0112294312492338	0.00499283326527672
13535	-0.0014211636522723	-0.00176508058897175	0.00260566872768533
13536	-0.000454606887787421	-0.00283699411519475	0.00223192819014176
13537	-0.000454606887787421	-0.00283699411519475	0.00223192819014176
13538	-0.00346876141033041	0.00335955626200447	-0.000995235767021283
13539	0.0147524157030342	0.00829597475425694	0.0127979921717994
1354	0.0014166363447472	-0.00511593467926179	0.000420859000633537
13540	-0.00135875699580583	-0.00208946277995193	0.00261196483206923
13541	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13542	-0.0145597020398455	0.00465513206980208	-0.00593959425656989
13543	-0.00135895206433598	-0.00300639875835393	0.00402057962103341
13544	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13545	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13546	-0.000339211938249063	0.004957649684518	-0.0147783000226182
13547	0.00916648032698205	0.00746999467175885	0.00471564246537291
13548	0.0433281923154065	0.0202616749827965	0.0021864215348927
13549	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
1355	0.0014166363447472	-0.00511593467926179	0.000420859000633537
13550	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
13551	-0.00135895206433598	-0.00300639875835393	0.00402057962103341
13552	-0.00159161940425394	-0.00187160913858516	0.00340415123419799
13553	0.00521785577057558	-0.0559569935050308	-0.0151437199218356
13554	-0.00387464440131041	0.00452937713925145	0.000308157221997842
13555	-0.00483390776168865	0.00229640690020803	-0.00510740996324354
13556	-0.000454606887787421	-0.00283699411519475	0.00223192819014176
13557	0.000415894345577431	-0.00579322887864082	0.00229709217223669
