CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
8326	10649	-14.016	0.000	0.8709	0.7761	1
8326	10661	-14.021	0.000	0.8584	0.7506	1
8326	10678	-0.000	0.000	0.9017	0.8278	1
8326	10695	-13.980	0.000	0.8878	0.7913	1
8326	10717	-15.994	0.000	0.7418	0.6354	1
8326	10731	-15.995	0.000	0.7029	0.5927	1
8326	10753	-0.006	0.000	0.9312	0.8916	1
8326	10759	2.015	0.000	0.7676	0.6523	1
8326	10899	2.017	0.000	0.7628	0.6482	1
8326	10911	0.000	0.000	0.8100	0.7636	1
8326	10912	-13.978	0.000	0.8386	0.7315	1
8326	10940	2.010	0.000	0.7398	0.7171	1
8326	10969	-0.006	0.000	0.8495	0.7927	1
8326	10975	2.015	0.000	0.7078	0.6945	1
8326	11007	2.017	0.000	0.7355	0.6866	1
8326	11009	0.001	0.000	0.8816	0.8355	1
8326	11013	-16.001	0.000	0.7296	0.6515	1
8326	11017	-15.994	0.000	0.7373	0.6399	1
8326	11047	-15.994	0.000	0.7081	0.6117	1
8326	11213	-14.020	0.000	0.7951	0.7140	1
8326	11234	-13.987	0.000	0.7828	0.6988	1
8326	11256	0.001	0.000	0.7512	0.7439	1
8326	11278	-18.011	0.000	0.7044	0.6696	1
8326	11295	2.015	0.000	0.7710	0.7334	1
8326	11400	2.017	0.000	0.7044	0.6964	1
8326	11418	-0.000	0.000	0.7844	0.7442	1
8326	11452	-0.007	0.000	0.9379	0.8839	1
8326	11469	-0.005	0.000	0.7883	0.7465	1
8326	11490	-14.021	0.000	0.8470	0.7388	1
8326	11498	-15.994	0.000	0.7360	0.6396	1
8326	11525	-16.001	0.000	0.7077	0.6154	1
8326	11541	0.000	0.000	0.7276	0.7172	1
8326	11554	2.011	0.000	0.8289	0.7895	1
8326	11565	2.016	0.000	0.8193	0.7882	1
8326	11629	40.032	0.000	0.8686	0.7203	1
8326	11654	-0.001	0.000	0.8020	0.7631	1
8326	11663	-13.985	0.000	0.7302	0.6466	1
8326	11664	-0.004	0.000	0.7572	0.7194	1
8326	11678	2.016	0.000	0.8028	0.7556	1
8326	11685	-0.006	0.000	0.7994	0.7671	1
8326	11702	-13.978	0.000	0.7937	0.7558	1
8326	11930	-16.002	0.000	0.7203	0.6768	1
8326	11956	2.009	0.000	0.8131	0.7882	1
8326	11959	2.015	0.000	0.8003	0.7155	1
8326	11990	-15.995	0.000	0.7396	0.6153	1
8326	12010	-16.001	0.000	0.7855	0.6879	1
8326	12027	-15.994	0.000	0.7509	0.6732	1
8326	12033	2.017	0.000	0.7635	0.6523	1
8326	12055	2.011	0.000	0.7803	0.7835	1
8326	12067	-0.006	0.000	0.8018	0.7731	1
8326	12075	0.001	0.000	0.7747	0.7421	1
8326	12090	-0.005	0.000	0.9186	0.8566	1
8326	12127	-14.021	0.000	0.7253	0.6743	1
8326	12180	2.016	0.000	0.7183	0.6923	1
8326	12234	2.017	0.000	0.7103	0.7042	1
8326	12279	0.001	0.000	0.9461	0.8938	1
8326	12417	-15.994	0.000	0.8202	0.6688	1
8326	12422	-0.000	0.000	0.9094	0.8547	1
8326	12454	2.009	0.000	0.7025	0.6991	1
8326	12459	-0.007	0.000	0.9147	0.8662	1
8326	12474	-0.005	0.000	0.9440	0.9025	1
8326	12478	0.001	0.000	0.9694	0.9374	1
8326	12522	2.015	0.000	0.7698	0.7003	1
8326	12528	2.017	0.000	0.7832	0.7015	1
